"kato"	"ab"	"cd"	"ef"	"hij"	"k"	"name__kk"	"name__ru"	"nn"
"114435200"	"11"	"44"	"35"	"200"	"2"	"Көркем а."	"с.Коркем"	""
"114437000"	"11"	"44"	"37"	"000"	"2"	"Армавир а.о."	"Армавирский с.о."	""
"114437100"	"11"	"44"	"37"	"100"	"2"	"Спиридоновка а."	"с.Спиридоновка"	""
"114439000"	"11"	"44"	"39"	"000"	"2"	"Бауман а.ә."	"с.а. Бауманское"	""
"114439100"	"11"	"44"	"39"	"100"	"2"	"Бауманское а."	"с.Бауманское"	""
"114441000"	"11"	"44"	"41"	"000"	"2"	"Буревестник а.о."	"Буревестникский с.о."	""
"114441100"	"11"	"44"	"41"	"100"	"2"	"Буревестник а."	"с.Буревестник"	""
"114445000"	"11"	"44"	"45"	"000"	"2"	"Жалманқұлақ а.о."	"Жалманкулакский с.о."	""
"114445100"	"11"	"44"	"45"	"100"	"2"	"Жалманқұлақ а."	"с.Жалманкулак"	""
"114445200"	"11"	"44"	"45"	"200"	"2"	"Жұлдыз а."	"с.Жулдыз"	""
"114445300"	"11"	"44"	"45"	"300"	"2"	"Қоңыртүбек а."	"с.Коныртубек"	""
"114446000"	"11"	"44"	"46"	"000"	"2"	"Қоржынкөл а.о."	"Коржинкольский с.о."	""
"114446100"	"11"	"44"	"46"	"100"	"2"	"Қоржынкөл а."	"с.Коржинколь"	""
"114447000"	"11"	"44"	"47"	"000"	"2"	"Ұзынкөл а.о."	"Узункольский с.о."	""
"114447100"	"11"	"44"	"47"	"100"	"2"	"Ұзынкөл а."	"с.Узункольское"	""
"114447200"	"11"	"44"	"47"	"200"	"2"	"Тоғанас а."	"с. Тоганас"	""
"114500000"	"11"	"45"	"00"	"000"	"4"	"Біржан сал ауданы"	"район Биржан сал"	"10"
"114520000"	"11"	"45"	"20"	"000"	"3"	"Степняк қ.ә."	"Степнякская г.а."	""
"114520100"	"11"	"45"	"20"	"100"	"1"	"Степняк қ."	"г.Степняк"	""
"114520600"	"11"	"45"	"20"	"600"	"2"	"Пригорхоз а."	"с.Пригорхоз"	""
"114531000"	"11"	"45"	"31"	"000"	"2"	"Ақсу а.о."	"Аксуский с.о."	""
"114531100"	"11"	"45"	"31"	"100"	"2"	"Ақсу а."	"с.Аксу"	""
"114531600"	"11"	"45"	"31"	"600"	"2"	"Сапақ а."	"с.Сапак"	""
"114532000"	"11"	"45"	"32"	"000"	"2"	"Аңғал батыр а.о."	"Ангалбатырский с.о."	""
"114532100"	"11"	"45"	"32"	"100"	"2"	"Аңғал батыр а."	"с.Ангал батыра"	""
"114532300"	"11"	"45"	"32"	"300"	"2"	"Жаңалық а."	"с.Жаналык"	""
"114533000"	"11"	"45"	"33"	"000"	"2"	"Бірсуат а.о."	"Бирсуатский с.о."	""
"114533100"	"11"	"45"	"33"	"100"	"2"	"Бірсуат а."	"с.Бирсуат"	""
"114533500"	"11"	"45"	"33"	"500"	"2"	"Сәуле а."	"с.Сауле"	""
"114533505"	"11"	"45"	"33"	"505"	"2"	"Кішкентай а."	"с.Кишкентай"	""
"114534000"	"11"	"45"	"34"	"000"	"2"	"Баймырза а.о."	"Баймырзинский с.о."	""
"114534100"	"11"	"45"	"34"	"100"	"2"	"Баймырза а."	"с.Баймырза"	""
"114534500"	"11"	"45"	"34"	"500"	"2"	"Шошқалы а."	"с.Шошкалы"	""
"114535000"	"11"	"45"	"35"	"000"	"2"	"Донской а.о."	"Донской с.о."	""
"114535100"	"11"	"45"	"35"	"100"	"2"	"Андықожа батыр а."	"с.Андыкожа батыра"	""
"114535500"	"11"	"45"	"35"	"500"	"2"	"Невское а."	"с.Hевское"	""
"114537000"	"11"	"45"	"37"	"000"	"2"	"Еңбекшілдер а.о."	"Енбекшильдерский с.о."	""
"114537100"	"11"	"45"	"37"	"100"	"2"	"Еңбекшілдер а."	"с.Енбекшильдерское"	""
"114537102"	"11"	"45"	"37"	"102"	"2"	"Атансор а."	"с.Атансор"	""
"114537600"	"11"	"45"	"37"	"600"	"2"	"Ақбұлақ а."	"с.Акбулак"	""
"114537800"	"11"	"45"	"37"	"800"	"2"	"Ақтас а."	"с.Актас"	""
"114538000"	"11"	"45"	"38"	"000"	"2"	"Заозерное а.ә."	"с.а. Заозерное"	""
"114538100"	"11"	"45"	"38"	"100"	"2"	"Заозерный а."	"с.Заозерное"	""
"114539000"	"11"	"45"	"39"	"000"	"2"	"Заурал а.о."	"Зауральский с.о."	""
"114539100"	"11"	"45"	"39"	"100"	"2"	"Заураловка а."	"с.Заураловка"	""
"114539400"	"11"	"45"	"39"	"400"	"2"	"Құдықағаш а."	"с.Кудукагаш"	""
"114539600"	"11"	"45"	"39"	"600"	"2"	"Яблоновка а."	"с.Яблоновка"	""
"114540000"	"11"	"45"	"40"	"000"	"2"	"Кеңащы а.ә."	"с.а. Кенащи"	""
"114540100"	"11"	"45"	"40"	"100"	"2"	"Кенашы а."	"с.Кенашы"	""
"114540105"	"11"	"45"	"40"	"105"	"2"	"Қарасор а."	"с.Карасор"	""
"114541000"	"11"	"45"	"41"	"000"	"2"	"Краснофлотское а.ә."	"с.а. Краснофлотское"	""
"114541100"	"11"	"45"	"41"	"100"	"2"	"Краснофлотское а."	"с.Краснофлотское"	""
"114541105"	"11"	"45"	"41"	"105"	"2"	"Арай а."	"с.Арай"	""
"114541106"	"11"	"45"	"41"	"106"	"2"	"Белағаш а."	"с.Белагаш"	""
"114543000"	"11"	"45"	"43"	"000"	"2"	"Макин а.о."	"Макинский с.о."	""
"114543100"	"11"	"45"	"43"	"100"	"2"	"Макинка а."	"с.Макинка"	""
"114543200"	"11"	"45"	"43"	"200"	"2"	"Бұланды а."	"с.Буланды"	""
"114543205"	"11"	"45"	"43"	"205"	"2"	"Дачи а."	"с.Дачи"	""
"114543380"	"11"	"45"	"43"	"380"	"2"	"Қаратал а."	"с.Каратал"	""
"114543400"	"11"	"45"	"43"	"400"	"2"	"Қоғам а."	"с.Когам"	""
"114543500"	"11"	"45"	"43"	"500"	"2"	"Мақпал а."	"с.Макпал"	""
"114543600"	"11"	"45"	"43"	"600"	"2"	"Қарағай а."	"с.Карагай"	""
"114544000"	"11"	"45"	"44"	"000"	"2"	"Мамай а.ә."	"с.а. Мамай"	""
"114544100"	"11"	"45"	"44"	"100"	"2"	"Мамай а."	"с.Мамай"	""
"114545000"	"11"	"45"	"45"	"000"	"2"	"Уәлиханов а.о."	"Валихановский с.о."	""
"114545100"	"11"	"45"	"45"	"100"	"2"	"Уәлиханов а."	"с.Валиханово"	""
"114545105"	"11"	"45"	"45"	"105"	"2"	"Азнабай а."	"с.Азнабай"	""
"114545106"	"11"	"45"	"45"	"106"	"2"	"Қарасу а."	"с.Карасу"	""
"114545107"	"11"	"45"	"45"	"107"	"2"	"Прожектор а."	"с.Прожектор"	""
"114545108"	"11"	"45"	"45"	"108"	"2"	"Терек а."	"с.Терек"	""
"114545300"	"11"	"45"	"45"	"300"	"2"	"Алға а."	"с.Алга"	""
"114545680"	"11"	"45"	"45"	"680"	"2"	"Құдабас а."	"с.Кудабас"	""
"114547000"	"11"	"45"	"47"	"000"	"2"	"Үлгі а.о."	"Ульгинский с.о."	""
"114547100"	"11"	"45"	"47"	"100"	"2"	"Үлгі а."	"с.Ульги"	""
"114547200"	"11"	"45"	"47"	"200"	"2"	"Жүкей а."	"с.Жукей"	""
"114547300"	"11"	"45"	"47"	"300"	"2"	"Карловка а."	"с.Карловка"	""
"114547500"	"11"	"45"	"47"	"500"	"2"	"Қызылұйым а."	"с.Кызылуюм"	""
"114547700"	"11"	"45"	"47"	"700"	"2"	"Трамбовка а."	"с.Трамбовка"	""
"114547800"	"11"	"45"	"47"	"800"	"2"	"Ұйымшыл а."	"с.Уюмшил"	""
"114600000"	"11"	"46"	"00"	"000"	"4"	"Ерейментау ауданы"	"Ерейментауский район"	"11"
"114620100"	"11"	"46"	"20"	"100"	"1"	"Ерейментау қ."	"г.Ерейментау"	""
"114633000"	"11"	"46"	"33"	"000"	"2"	"Ақмырза  а.о."	"Акмырзинский с.о."	""
"114633100"	"11"	"46"	"33"	"100"	"2"	"Ақмырза а."	"с.Акмырза"	""
"114633300"	"11"	"46"	"33"	"300"	"2"	"Жолбасшы а."	"с.Жолбасшы"	""
"114635000"	"11"	"46"	"35"	"000"	"2"	"Бестоғай а.о."	"Бестогайский с.о."	""
"114635100"	"11"	"46"	"35"	"100"	"2"	"Бестоғай а."	"с.Бестогай"	""
"114635200"	"11"	"46"	"35"	"200"	"2"	"Байсары а."	"с.Байсары"	""
"114635207"	"11"	"46"	"35"	"207"	"2"	"Чилинка а."	"с.Чилинка"	""
"114635400"	"11"	"46"	"35"	"400"	"2"	"Қызылту а."	"с.Кызылту"	""
"114637000"	"11"	"46"	"37"	"000"	"2"	"Олжабай батыр а.о."	"с.о. Олжабай батыра"	""
"114637100"	"11"	"46"	"37"	"100"	"2"	"Олжабай батыр а."	"с.Олжабай батыра"	""
"114637102"	"11"	"46"	"37"	"102"	"2"	"Новображенка ж."	"отг.Hовображенка"	""
"114637200"	"11"	"46"	"37"	"200"	"2"	"Алғабас а."	"с.Алгабас"	""
"114637400"	"11"	"46"	"37"	"400"	"2"	"Новокаменка а."	"с.Hовокаменка"	""
"114637403"	"11"	"46"	"37"	"403"	"2"	"Баймен а."	"с.Баймен"	""
"114639000"	"11"	"46"	"39"	"000"	"2"	"Бозтал а.о."	"Бозтальский с.о."	""
"114639100"	"11"	"46"	"39"	"100"	"2"	"Бозтал а."	"с.Бозтал"	""
"114639102"	"11"	"46"	"39"	"102"	"2"	"Айғыжар ж."	"отг.Айгыжар"	""
"114639103"	"11"	"46"	"39"	"103"	"2"	"Ақтөбе ж."	"отг.Актобе"	""
"114639104"	"11"	"46"	"39"	"104"	"2"	"Арман ж."	"отг.Арман"	""
"114639105"	"11"	"46"	"39"	"105"	"2"	"Арочное ж."	"отг.Арочное"	""
"114639106"	"11"	"46"	"39"	"106"	"2"	"Жаманқара ж."	"отг.Жаманкара"	""
"114639107"	"11"	"46"	"39"	"107"	"2"	"Жуантөбе ж."	"отг.Жуантюбе"	""
"114639108"	"11"	"46"	"39"	"108"	"2"	"Сейфулла ж."	"отг.Сейфулла"	""
"114639109"	"11"	"46"	"39"	"109"	"2"	"Тұмсық ж."	"отг.Тумсук"	""
"114639111"	"11"	"46"	"39"	"111"	"2"	"Тұрқалық ж."	"отг.Туркалык"	""
"114639113"	"11"	"46"	"39"	"113"	"2"	"Баянды ж."	"отг.Баянды"	""
"114639117"	"11"	"46"	"39"	"117"	"2"	"Ұсамбай а."	"с.Усамбай"	""
"114641000"	"11"	"46"	"41"	"000"	"2"	"Тайбай а.о."	"Тайбайский с.о."	""
"114641100"	"11"	"46"	"41"	"100"	"2"	"Тайбай а."	"с.Тайбай"	""
"114641200"	"11"	"46"	"41"	"200"	"2"	"Елтай а."	"с.Ельтай"	""
"114641300"	"11"	"46"	"41"	"300"	"2"	"Жарық а."	"с.Жарык"	""
"114641400"	"11"	"46"	"41"	"400"	"2"	"Малтабар а."	"с.Малтабар"	""
"114645000"	"11"	"46"	"45"	"000"	"2"	"Күншалған а.о."	"Куншалганский с.о."	""
"114645100"	"11"	"46"	"45"	"100"	"2"	"Күншалған а."	"с.Куншалган"	""
"114645102"	"11"	"46"	"45"	"102"	"2"	"Кордон ж."	"отг.Кордон"	""
"114645200"	"11"	"46"	"45"	"200"	"2"	"Қаратал а."	"с.Каратал"	""
"114645300"	"11"	"46"	"45"	"300"	"2"	"Шакей а."	"с.Шакей"	""
"114645302"	"11"	"46"	"45"	"302"	"2"	"Бригада 4 ж."	"отг.Бригады 4"	""
"114645303"	"11"	"46"	"45"	"303"	"2"	"Бұқторға ж."	"отг.Букторга"	""
"114645304"	"11"	"46"	"45"	"304"	"2"	"Жалғызтөбе ж."	"отг.Жалгызтобе"	""
"114645305"	"11"	"46"	"45"	"305"	"2"	"Қарабидайық ж."	"отг.Карабидаик"	""
"114645306"	"11"	"46"	"45"	"306"	"2"	"Найзатас ж."	"отг.Hайзатас"	""
"114645307"	"11"	"46"	"45"	"307"	"2"	"Киізбай 1 ж."	"отг.Кигизбай 1"	""
"114645308"	"11"	"46"	"45"	"308"	"2"	"Киізбай 2 ж."	"отг.Кигизбай 2"	""
"114645311"	"11"	"46"	"45"	"311"	"2"	"Шәріпқара ж."	"отг.Шарипкара"	""
"114646000"	"11"	"46"	"46"	"000"	"2"	"Қойтас а.о."	"Койтасский с.о."	""
"114646100"	"11"	"46"	"46"	"100"	"2"	"Қойтас а."	"с.Койтас"	""
"114646200"	"11"	"46"	"46"	"200"	"2"	"Ажы а."	"с.Ажы"	""
"114647000"	"11"	"46"	"47"	"000"	"2"	"Ақсуат а.ә."	"с.а. Аксуат"	""
"114647100"	"11"	"46"	"47"	"100"	"2"	"Ақсуат а."	"с. Аксуат"	""
"114647107"	"11"	"46"	"47"	"107"	"2"	"Өрнек а."	"с.Орнек"	""
"114647111"	"11"	"46"	"47"	"111"	"2"	"Целинное а."	"с.Целинное"	""
"114651000"	"11"	"46"	"51"	"000"	"2"	"Новомарковка а.о."	"Hовомарковский с.о."	""
"114651100"	"11"	"46"	"51"	"100"	"2"	"Новомарковка а."	"с.Hовомарковка"	""
"114653000"	"11"	"46"	"53"	"000"	"2"	"Өлеңті а.о."	"Улентинский с.о."	""
"114653100"	"11"	"46"	"53"	"100"	"2"	"Өлеңті а."	"с.Уленты"	""
"114653102"	"11"	"46"	"53"	"102"	"2"	"Арғынбай ж."	"отг.Аргынбай"	""
"114653103"	"11"	"46"	"53"	"103"	"2"	"Арочная ж."	"отг.Арочная"	""
"114653104"	"11"	"46"	"53"	"104"	"2"	"Бәке ж."	"отг.Баке"	""
"114653105"	"11"	"46"	"53"	"105"	"2"	"Қызылөзек ж."	"отг.Кызылозек"	""
"114653106"	"11"	"46"	"53"	"106"	"2"	"Сорғы станциясы"	"Hасосная станция"	""
"114653107"	"11"	"46"	"53"	"107"	"2"	"Ойнақ ж."	"отг.Ойнак"	""
"114653108"	"11"	"46"	"53"	"108"	"2"	"База 109 ж."	"отг.109 база"	""
"114653109"	"11"	"46"	"53"	"109"	"2"	"Жаңа Сарыадыр ж."	"отг.Hовая Сарыадыр"	""
"114653111"	"11"	"46"	"53"	"111"	"2"	"Сайдәлі ж."	"отг.Сайдали"	""
"114653112"	"11"	"46"	"53"	"112"	"2"	"Самал ж."	"отг.Самал"	""
"114653113"	"11"	"46"	"53"	"113"	"2"	"Сарықамыс ж."	"отг.Сарыкамыс"	""
"114653114"	"11"	"46"	"53"	"114"	"2"	"Сарыадыр ст.ж."	"отг.ст.Сарыадыр"	""
"114653115"	"11"	"46"	"53"	"115"	"2"	"Тасбақа ж."	"отг.Таспака"	""
"114653116"	"11"	"46"	"53"	"116"	"2"	"Ұштаған ж."	"отг.Уштаган"	""
"114653117"	"11"	"46"	"53"	"117"	"2"	"Шайанкөл ж."	"отг.Шаинкуль"	""
"114653500"	"11"	"46"	"53"	"500"	"2"	"Қоржынкөл ст."	"ст.Коржинколь"	""
"114653700"	"11"	"46"	"53"	"700"	"2"	"Өлеңті ст."	"ст.Уленты"	""
"114655000"	"11"	"46"	"55"	"000"	"2"	"Еркіншілік а.о."	"Еркиншиликский с.о."	""
"114655100"	"11"	"46"	"55"	"100"	"2"	"Еркіншілік а."	"с.Еркиншилик"	""
"114655200"	"11"	"46"	"55"	"200"	"2"	"Веренка а."	"с.Веренка"	""
"114655300"	"11"	"46"	"55"	"300"	"2"	"Еңбек а."	"с.Енбек"	""
"114655302"	"11"	"46"	"55"	"302"	"2"	"Сарсен ж."	"отг.Сарсен"	""
"114655303"	"11"	"46"	"55"	"303"	"2"	"Масақбай ж."	"отг.Масакпай"	""
"114657000"	"11"	"46"	"57"	"000"	"2"	"Сілеті а.ә."	"с.а.Селетинский"	""
"114657100"	"11"	"46"	"57"	"100"	"2"	"Сілеті а."	"с.Селетинское"	""
"114659000"	"11"	"46"	"59"	"000"	"2"	"Торғай а.о."	"Тургайский с.о."	""
"114659100"	"11"	"46"	"59"	"100"	"2"	"Торғай а."	"с.Тургай"	""
"114659106"	"11"	"46"	"59"	"106"	"2"	"Торғай ХПП"	"Тургайский ХПП"	""
"114659180"	"11"	"46"	"59"	"180"	"2"	"Жаңажол а."	"с.Жанажол"	""
"114659200"	"11"	"46"	"59"	"200"	"2"	"Төменгі Торғай а."	"с.Hижний Торгай"	""
"114659202"	"11"	"46"	"59"	"202"	"2"	"Қараөгіз уч."	"уч.Караогиз"	""
"114659203"	"11"	"46"	"59"	"203"	"2"	"Қосшар уч."	"уч.Подхоз"	""
"114659300"	"11"	"46"	"59"	"300"	"2"	"Балықты а."	"с. Балыкты"	""
"114659302"	"11"	"46"	"59"	"302"	"2"	"Байғұты уч."	"уч.Байгуты"	""
"114659400"	"11"	"46"	"59"	"400"	"2"	"Қарағайлы а."	"с.Карагайлы"	""
"114659402"	"11"	"46"	"59"	"402"	"2"	"Искакқора уч."	"уч.Искаккора"	""
"114659500"	"11"	"46"	"59"	"500"	"2"	"Торғай ст."	"ст.Тургай"	""
"114800000"	"11"	"48"	"00"	"000"	"4"	"Есіл ауданы"	"Есильский район"	"12"
"114820100"	"11"	"48"	"20"	"100"	"1"	"Есіл қ."	"г.Есиль"	""
"114833000"	"11"	"48"	"33"	"000"	"2"	"Ақсай а.о."	"Аксайский с.о."	""
"114833100"	"11"	"48"	"33"	"100"	"2"	"Ақсай а."	"с.Аксай"	""
"114833102"	"11"	"48"	"33"	"102"	"2"	"Есіл орманшар"	"Есильский лесхоз"	""
"114833103"	"11"	"48"	"33"	"103"	"2"	"Құсфабрикасы"	"Птицефабрика"	""
"114833104"	"11"	"48"	"33"	"104"	"2"	"рзд.15 км"	"рзд.15 км"	""
"114837000"	"11"	"48"	"37"	"000"	"2"	"Бұзылық а.о."	"Бузулукский с.о."	""
"114837100"	"11"	"48"	"37"	"100"	"2"	"Бұзылық а."	"с.Бузулук"	""
"114837300"	"11"	"48"	"37"	"300"	"2"	"Сұрған а."	"с.Сурган"	""
"114841000"	"11"	"48"	"41"	"000"	"2"	"Двуречный а.о."	"Двуречный с.о."	""
"114841100"	"11"	"48"	"41"	"100"	"2"	"Двуречное а."	"с.Двуречное"	""
"114841102"	"11"	"48"	"41"	"102"	"2"	"Сорғы станциясы"	"Hасосная станция"	""
"114841200"	"11"	"48"	"41"	"200"	"2"	"Приишимка а."	"с.Приишимка"	""
"114845000"	"11"	"48"	"45"	"000"	"2"	"Жаныспай а.о."	"Жаныспайский с.о."	""
"114845100"	"11"	"48"	"45"	"100"	"2"	"Жаныспай а."	"с.Жаныспай"	""
"114845200"	"11"	"48"	"45"	"200"	"2"	"Ковыльное а."	"с.Ковыльное"	""
"114847000"	"11"	"48"	"47"	"000"	"2"	"Заречный а.о."	"Зареченский с.о."	""
"114847100"	"11"	"48"	"47"	"100"	"2"	"Заречное а"	"с.Заречное"	""
"114847200"	"11"	"48"	"47"	"200"	"2"	"Дальное а."	"с.Дальное"	""
"114851000"	"11"	"48"	"51"	"000"	"2"	"Знаменка а.ә."	"с.а. Знаменка"	""
"114851100"	"11"	"48"	"51"	"100"	"2"	"Знаменка а."	"с.Знаменка"	""
"114851105"	"11"	"48"	"51"	"105"	"2"	"Елтай а."	"с.Ельтай"	""
"114857000"	"11"	"48"	"57"	"000"	"2"	"Красивый а.о."	"Красивинский с.о."	""
"114857100"	"11"	"48"	"57"	"100"	"2"	"Красивое а."	"с.Красивое"	""
"114857107"	"11"	"48"	"57"	"107"	"2"	"Тасоба а."	"с.Тасоба"	""
"114857200"	"11"	"48"	"57"	"200"	"2"	"Красивая ст."	"ст.Красивая"	""
"114857300"	"11"	"48"	"57"	"300"	"2"	"Құмай а."	"с.Кумай"	""
"114857400"	"11"	"48"	"57"	"400"	"2"	"Ленинское а."	"с.Ленинское"	""
"114859000"	"11"	"48"	"59"	"000"	"2"	"Красногор к.ә."	"Красногорская п.а."	""
"114859100"	"11"	"48"	"59"	"100"	"2"	"Красногор к."	"п.Красногорский"	""
"114859200"	"11"	"48"	"59"	"200"	"2"	"Игілік а."	"с.Иглик"	""
"114859300"	"11"	"48"	"59"	"300"	"2"	"Калачи а."	"с.Калачи"	""
"114861000"	"11"	"48"	"61"	"000"	"2"	"Курск а.о."	"Курский с.о."	""
"114861100"	"11"	"48"	"61"	"100"	"2"	"Курское а."	"с.Курское"	""
"114863000"	"11"	"48"	"63"	"000"	"2"	"Қаракөл а.о."	"Каракольский с.о."	""
"114863100"	"11"	"48"	"63"	"100"	"2"	"Қаракөл а."	"с.Караколь"	""
"114863200"	"11"	"48"	"63"	"200"	"2"	"Речное а."	"с.Речное"	""
"114865000"	"11"	"48"	"65"	"000"	"2"	"Мәскеу а.о."	"Московский с.о."	""
"114865100"	"11"	"48"	"65"	"100"	"2"	"Мәскеу а."	"с.Московское"	""
"114867000"	"11"	"48"	"67"	"000"	"2"	"Орлов а.о."	"Орловский с.о."	""
"114867100"	"11"	"48"	"67"	"100"	"2"	"Орловка а."	"с.Орловка"	""
"114868000"	"11"	"48"	"68"	"000"	"2"	"Раздольное а.о."	"Раздольненский с.о."	""
"114868100"	"11"	"48"	"68"	"100"	"2"	"Раздольное а."	"с.Раздольное"	""
"114873000"	"11"	"48"	"73"	"000"	"2"	"Свободный а.о."	"Свободненский с.о."	""
"114873100"	"11"	"48"	"73"	"100"	"2"	"Свободное а."	"с.Свободное"	""
"114875000"	"11"	"48"	"75"	"000"	"2"	"Юбилейный а.о."	"Юбилейный с.о."	""
